Date,AVG
2021-07-26,0.355172820667041
2021-07-27,0.3483360415395484
2021-07-28,0.3548799831277804
2021-07-29,0.3559134867475689
2021-07-30,0.348235813206601
2021-08-02,0.3425219354666228
2021-08-03,0.3530077444891186
2021-08-04,0.338602033464767
2021-08-05,0.346360368963665
2021-08-06,0.3507135089895364
2021-08-09,0.3444291061083522
2021-08-10,0.3532025555446603
2021-08-11,0.3563205456762017
2021-08-12,0.3560154606357156
2021-08-13,0.3480986347915004
2021-08-16,0.3372666295358226
2021-08-17,0.3326805939089304
2021-08-18,0.3228429652201139
2021-08-19,0.3107287024228028
2021-08-20,0.3128713283922749
2021-08-23,0.3299127794757862
2021-08-24,0.3391967271341748
2021-08-25,0.3443118701428104
2021-08-26,0.3363482873227344
2021-08-27,0.3524057614473211
2021-08-30,0.3459160671973706
2021-08-31,0.3452738107281994
2021-09-01,0.3386841150120677
2021-09-02,0.3525630434488111
2021-09-03,0.3507179654109793
2021-09-07,0.3472925196094535
2021-09-08,0.3418038425991095
2021-09-09,0.3429225211284481
2021-09-10,0.3419554841573508
2021-09-13,0.3571664704514514
2021-09-14,0.3493145701641758
2021-09-15,0.371409864344982
2021-09-16,0.3642620961455197
2021-09-17,0.3606080728541094
2021-09-20,0.3449166429340966
2021-09-21,0.3458724433030242
2021-09-22,0.3611411079603375
2021-09-23,0.3790353659190811
2021-09-24,0.3831871081120863
2021-09-27,0.4062869239729813
2021-09-28,0.4057023953083301
2021-09-29,0.4059458900213756
2021-09-30,0.3990998335150766
2021-10-01,0.4156692103542977
2021-10-04,0.4281605707349961
2021-10-05,0.4324407668382398
2021-10-06,0.426968339131703
2021-10-07,0.4320735741256851
2021-10-08,0.4495144622821801
2021-10-11,0.4486459765808813
2021-10-12,0.4501999419487649
2021-10-13,0.4491693184087392
2021-10-14,0.4568202477313354
2021-10-15,0.4574614448800554
2021-10-18,0.4589683970905747
2021-10-19,0.463244081459447
2021-10-20,0.4678380177190898
2021-10-21,0.4552916055156076
2021-10-22,0.4618737814558553
2021-10-25,0.4711452541999675
2021-10-26,0.4721421948700628
2021-10-27,0.4539418730405013
2021-10-28,0.4563091419180946
2021-10-29,0.4480347851465866
2021-11-01,0.4610720797616875
2021-11-02,0.4566331223801069
2021-11-03,0.4529930202876727
2021-11-04,0.452336997819613
2021-11-05,0.4601740572475236
2021-11-08,0.4659364564508351
2021-11-09,0.4656475035517882
2021-11-10,0.4462735647011762
2021-11-11,0.4515747295747945
2021-11-12,0.4504254662109232
2021-11-15,0.4544105563394513
2021-11-16,0.4532925570359467
2021-11-17,0.4422410576156077
2021-11-18,0.4403156119552145
2021-11-19,0.4180225080676379
2021-11-22,0.4279354739604062
2021-11-23,0.4466941312151701
2021-11-24,0.4537829281515517
2021-11-26,0.4279267464693144
2021-11-29,0.431209832048347
2021-11-30,0.4153391775243328
2021-12-01,0.4070066362254068
2021-12-02,0.4232818260380024
2021-12-03,0.4189892569317259
2021-12-06,0.4268736480657567
2021-12-07,0.4436012237588538
2021-12-08,0.443164460073582
2021-12-09,0.4360459358795197
2021-12-10,0.4408960407737622
2021-12-13,0.4228320491873739
2021-12-14,0.4195449154401713
2021-12-15,0.4179961095238048
2021-12-16,0.4207588706726013
2021-12-17,0.410596787173323
2021-12-20,0.4018364073482896
2021-12-21,0.4198111447357115
2021-12-22,0.4231240598531404
2021-12-23,0.4233289911546473
2021-12-27,0.4380756345791999
2021-12-28,0.4377726211035213
2021-12-29,0.4343939199313045
2021-12-30,0.4291426976194284
2021-12-31,0.4302869635454058
2022-01-03,0.4477396206307013
2022-01-04,0.46902628164253
2022-01-05,0.4645853846333492
2022-01-06,0.4796203310654944
2022-01-07,0.4889581659609126
2022-01-10,0.4859911388984083
2022-01-11,0.5065069441827412
2022-01-12,0.5113838832119497
2022-01-13,0.5066768212284712
2022-01-14,0.5230754707118551
2022-01-18,0.5204059794146553
2022-01-19,0.5122619107426903
2022-01-20,0.5021138041570536
2022-01-21,0.4890805956292574
2022-01-24,0.4921943130189243
2022-01-25,0.5161758698821192
2022-01-26,0.5154754455826684
2022-01-27,0.5217971412330537
2022-01-28,0.5231962237653457
2022-01-31,0.5261394211319725
2022-02-01,0.5442038035005722
2022-02-02,0.5487839880823904
2022-02-03,0.5417353062321202
2022-02-04,0.5524980188043016
2022-02-07,0.5580438243684133
2022-02-08,0.5444446942077218
2022-02-09,0.5526283418745165
2022-02-10,0.5506041871058135
2022-02-11,0.5736977021773597
2022-02-14,0.554774960398115
2022-02-15,0.54696060415929
2022-02-16,0.5539406552995016
2022-02-17,0.5533607564347945
2022-02-18,0.5484930299205996
2022-02-22,0.536350051201914
2022-02-23,0.5427914219204577
2022-02-24,0.5388898090039467
2022-02-25,0.5557852952471276
2022-02-28,0.5760071023124004
2022-03-01,0.5786477794850262
2022-03-02,0.5957082925455855
2022-03-03,0.5957852313178623
2022-03-04,0.6181504034310571
2022-03-07,0.6209627133224322
2022-03-08,0.6217420259352792
2022-03-09,0.6066216001403051
2022-03-10,0.6291707609462783
2022-03-11,0.6195553753890252
2022-03-14,0.5953940119912283
2022-03-15,0.5785233503387194
2022-03-16,0.5773124002548775
2022-03-17,0.6069792731159442
2022-03-18,0.607600689946365
2022-03-21,0.638832755074586
2022-03-22,0.6326104541752694
2022-03-23,0.6476604920692935
2022-03-24,0.6514979395114869
2022-03-25,0.674037981891426
2022-03-28,0.6548761928222004
2022-03-29,0.6534030731543502
2022-03-30,0.663042254425756
2022-03-31,0.6532617902447986
2022-04-01,0.6627465381569059
2022-04-04,0.6632814079718132
2022-04-05,0.6477286118462822
2022-04-06,0.6507900872769845
2022-04-07,0.6574668203222036
2022-04-08,0.6835333258220889
2022-04-11,0.6626194135184322
2022-04-12,0.6741517953127468
2022-04-13,0.6866017451013688
2022-04-14,0.6886963540097798
2022-04-18,0.7046650688951779
2022-04-19,0.6976631214076277
2022-04-20,0.7035541197709371
2022-04-21,0.6753678246336362
2022-04-22,0.6512283682512087
2022-04-25,0.6253588820377383
2022-04-26,0.6258604520250379
2022-04-27,0.6365680816331526
2022-04-28,0.657967502438529
2022-04-29,0.639591939847211
2022-05-02,0.647994707150234
2022-05-03,0.6775571086380117
2022-05-04,0.7111264624447186
2022-05-05,0.6948877661527806
2022-05-06,0.7185044067989763
2022-05-09,0.6433794503191355
2022-05-10,0.6504678246755509
2022-05-11,0.6601596411983585
2022-05-12,0.6607854795585313
2022-05-13,0.691966660808606
2022-05-16,0.7126075239035868
2022-05-17,0.7249763900935378
2022-05-18,0.6990675103769521
2022-05-19,0.6952883943472956
2022-05-20,0.698274474936532
2022-05-23,0.7222354784513144
2022-05-24,0.7251966570327109
2022-05-25,0.7441524627604877
2022-05-26,0.7573100545289715
2022-05-27,0.7785018450505229
2022-05-31,0.7659349744372949
2022-06-01,0.7839076842198905
2022-06-02,0.781451807510096
2022-06-03,0.7912727050578144
2022-06-06,0.7925638002863107
2022-06-07,0.8174276307606287
2022-06-08,0.8126506723143258
2022-06-09,0.7902086495585215
2022-06-10,0.773623329606694
2022-06-13,0.723655338859693
2022-06-14,0.7198849790325482
2022-06-15,0.7020233603795217
2022-06-16,0.6487289876999621
2022-06-17,0.6064643465225682
2022-06-21,0.6410491009434213
2022-06-22,0.6093806169167544
2022-06-23,0.5812254481228777
2022-06-24,0.589869393503559
2022-06-27,0.6152043504654701
2022-06-28,0.6377192177285945
2022-06-29,0.610036961657405
2022-06-30,0.5938731643187332
2022-07-01,0.6024369811818898
2022-07-05,0.5697500498124556
2022-07-06,0.5561018558535362
2022-07-07,0.5866454689553126
2022-07-08,0.5867299856134934
2022-07-11,0.5802808943178286
2022-07-12,0.5650667983988936
2022-07-13,0.5667491369524289
2022-07-14,0.5540229840739402
2022-07-15,0.5680978758761621
2022-07-18,0.5839448887205642
2022-07-19,0.6069407208585844
2022-07-20,0.6139802381333279
2022-07-21,0.6015355710037117
2022-07-22,0.5932363435811902
2022-07-25,0.6234046796373933
2022-07-26,0.6184470404674149
2022-07-27,0.635442064552171
2022-07-28,0.6345714443648501
2022-07-29,0.6585362363669514
2022-08-01,0.6416853649512185
2022-08-02,0.6412979305050761
2022-08-03,0.621870359311869
2022-08-04,0.5921381209846991
2022-08-05,0.6073221375997927
2022-08-08,0.6119986194062345
2022-08-09,0.626682329994319
2022-08-10,0.6333245454293707
2022-08-11,0.6639804350111181
2022-08-12,0.6697906181566975
2022-08-15,0.6544431534194275
2022-08-16,0.6558955787204418
2022-08-17,0.6609082500670465
2022-08-18,0.6849262027596403
2022-08-19,0.6857038210329188
2022-08-22,0.6849437539924437
2022-08-23,0.7089368508530043
2022-08-24,0.7234882960574482
2022-08-25,0.7291651904005205
2022-08-26,0.7185789734802144
2022-08-29,0.7310175048637219
2022-08-30,0.6994071137309814
2022-08-31,0.6945917629891485
2022-09-01,0.6728163204984223
2022-09-02,0.689118499802467
2022-09-06,0.6764431613111348
2022-09-07,0.6688517671242361
2022-09-08,0.672565120365254
2022-09-09,0.693252661826259
2022-09-12,0.712170595051992
2022-09-13,0.6878215771723134
