Date,AVG
2006-01-03 00:00:00,0.08681027554215014
2006-01-04 00:00:00,0.08830187660626895
2006-01-05 00:00:00,0.08826283180959135
2006-01-06 00:00:00,0.08935766372979828
2006-01-09 00:00:00,0.09045848289274817
2006-01-10 00:00:00,0.09025771880464721
2006-01-11 00:00:00,0.08912350413488622
2006-01-12 00:00:00,0.0879344060120395
2006-01-13 00:00:00,0.08695731823520057
2006-01-17 00:00:00,0.08460557242149432
2006-01-18 00:00:00,0.08548752260327445
2006-01-19 00:00:00,0.08626148492864101
2006-01-20 00:00:00,0.08278811206415203
2006-01-23 00:00:00,0.08317705921759486
2006-01-24 00:00:00,0.08579500732016081
2006-01-25 00:00:00,0.08537179592608808
2006-01-26 00:00:00,0.08745237048813752
2006-01-27 00:00:00,0.08770778184230696
2006-01-30 00:00:00,0.08839709721802183
2006-01-31 00:00:00,0.08810471109869455
2006-02-01 00:00:00,0.08849503023664403
2006-02-02 00:00:00,0.08708969170036227
2006-02-03 00:00:00,0.08677120091037695
2006-02-06 00:00:00,0.09127812863602429
2006-02-07 00:00:00,0.09004647574973725
2006-02-08 00:00:00,0.09133607195871972
2006-02-09 00:00:00,0.09245131997951032
2006-02-10 00:00:00,0.09312653732109766
2006-02-13 00:00:00,0.09329538208038339
2006-02-14 00:00:00,0.09626815658383461
2006-02-15 00:00:00,0.09720845394028144
2006-02-16 00:00:00,0.09733478515345398
2006-02-17 00:00:00,0.09804203350209785
2006-02-21 00:00:00,0.09670579414706548
2006-02-22 00:00:00,0.09922743867013126
2006-02-23 00:00:00,0.09934630492446998
2006-02-24 00:00:00,0.09958807614071281
2006-02-27 00:00:00,0.10065731087095398
2006-02-28 00:00:00,0.09857983859421232
2006-03-01 00:00:00,0.10051737068287002
2006-03-02 00:00:00,0.09995380470001351
2006-03-03 00:00:00,0.10008444273870584
2006-03-06 00:00:00,0.09897134839481633
2006-03-07 00:00:00,0.09847613734626774
2006-03-08 00:00:00,0.09848722912063465
2006-03-09 00:00:00,0.0983781171037645
2006-03-10 00:00:00,0.10038011525073032
2006-03-13 00:00:00,0.10036588408546365
2006-03-14 00:00:00,0.10323416832505851
2006-03-15 00:00:00,0.10350584757697487
2006-03-16 00:00:00,0.10365501844814197
2006-03-17 00:00:00,0.10448438619813945
2006-03-20 00:00:00,0.1052391321374715
2006-03-21 00:00:00,0.10404291523380996
2006-03-22 00:00:00,0.10696385955903667
2006-03-23 00:00:00,0.10607249909642048
2006-03-24 00:00:00,0.1062810603481818
2006-03-27 00:00:00,0.10624533047871941
2006-03-28 00:00:00,0.10534097067788863
2006-03-29 00:00:00,0.10686472599226526
2006-03-30 00:00:00,0.10622465947699028
2006-03-31 00:00:00,0.10713827680970797
2006-04-03 00:00:00,0.10752606326887225
2006-04-04 00:00:00,0.10836781818404936
2006-04-05 00:00:00,0.10908055926384809
2006-04-06 00:00:00,0.10898828356117614
2006-04-07 00:00:00,0.10789290682888318
2006-04-10 00:00:00,0.10692128844678458
2006-04-11 00:00:00,0.1058825232311633
2006-04-12 00:00:00,0.10678187981562264
2006-04-13 00:00:00,0.10713376296583797
2006-04-17 00:00:00,0.10548843584700358
2006-04-18 00:00:00,0.10950537987905241
2006-04-19 00:00:00,0.11134453902349271
2006-04-20 00:00:00,0.11111971322840469
2006-04-21 00:00:00,0.11036632037006966
2006-04-24 00:00:00,0.11196091459069622
2006-04-25 00:00:00,0.1105764014092605
2006-04-26 00:00:00,0.1106502522672579
2006-04-27 00:00:00,0.11023115544322731
2006-04-28 00:00:00,0.10927724690128206
2006-05-01 00:00:00,0.10949753018514266
2006-05-02 00:00:00,0.11180806412540897
2006-05-03 00:00:00,0.11311650840596674
2006-05-04 00:00:00,0.11658142038172749
2006-05-05 00:00:00,0.11857885314484287
2006-05-08 00:00:00,0.11796096065764437
2006-05-09 00:00:00,0.11960638337305092
2006-05-10 00:00:00,0.11871234050191637
2006-05-11 00:00:00,0.11663430966979116
2006-05-12 00:00:00,0.11322294111751799
2006-05-15 00:00:00,0.11357942432245771
2006-05-16 00:00:00,0.11235025942730024
2006-05-17 00:00:00,0.10817084662590493
2006-05-18 00:00:00,0.10636016066289752
2006-05-19 00:00:00,0.10684022516099166
2006-05-22 00:00:00,0.10596763665994656
2006-05-23 00:00:00,0.10464097143222491
2006-05-24 00:00:00,0.1038580136994069
2006-05-25 00:00:00,0.10537391330817317
2006-05-26 00:00:00,0.10699869882505118
2006-05-30 00:00:00,0.10376993350294061
2006-05-31 00:00:00,0.10601376326820952
2006-06-01 00:00:00,0.10868086636300137
2006-06-02 00:00:00,0.10856221493485538
2006-06-05 00:00:00,0.10360449265464917
2006-06-06 00:00:00,0.10273006053314925
2006-06-07 00:00:00,0.10200966016842579
2006-06-08 00:00:00,0.10091471388843719
2006-06-09 00:00:00,0.10063799320387504
2006-06-12 00:00:00,0.09654335127899252
2006-06-13 00:00:00,0.0946094945234749
2006-06-14 00:00:00,0.09664889585571823
2006-06-15 00:00:00,0.10241807885797413
2006-06-16 00:00:00,0.10216394460765003
2006-06-19 00:00:00,0.10130761274058879
2006-06-20 00:00:00,0.10165039613766859
2006-06-21 00:00:00,0.10496439001905722
2006-06-22 00:00:00,0.10431265768259246
2006-06-23 00:00:00,0.10535583068137676
2006-06-26 00:00:00,0.10560528713552007
2006-06-27 00:00:00,0.1030876692135225
2006-06-28 00:00:00,0.10328909507961935
2006-06-29 00:00:00,0.10905077140890611
2006-06-30 00:00:00,0.11063054378406834
2006-07-03 00:00:00,0.11221922947049093
2006-07-05 00:00:00,0.11031662419675382
2006-07-06 00:00:00,0.111330399160164
2006-07-07 00:00:00,0.10829979070395843
2006-07-10 00:00:00,0.1091222060284916
2006-07-11 00:00:00,0.10870406687087034
2006-07-12 00:00:00,0.10652338110068905
2006-07-13 00:00:00,0.10085878165275712
2006-07-14 00:00:00,0.09718008332768556
2006-07-17 00:00:00,0.09614878840386762
2006-07-18 00:00:00,0.09690726698007862
2006-07-19 00:00:00,0.10183030874169328
2006-07-20 00:00:00,0.09662193962272844
2006-07-21 00:00:00,0.0939569684459817
2006-07-24 00:00:00,0.09789403511094108
2006-07-25 00:00:00,0.09786379276281348
2006-07-26 00:00:00,0.0962394100271204
2006-07-27 00:00:00,0.0947824338018142
2006-07-28 00:00:00,0.09764479072144762
2006-07-31 00:00:00,0.09611087811385696
2006-08-01 00:00:00,0.09340441023735488
2006-08-02 00:00:00,0.09466934368851465
2006-08-03 00:00:00,0.09779925593889381
2006-08-04 00:00:00,0.09657440529351423
2006-08-07 00:00:00,0.09494864222452845
2006-08-08 00:00:00,0.09257426780768072
2006-08-09 00:00:00,0.08937117360396114
2006-08-10 00:00:00,0.09100572532149423
2006-08-11 00:00:00,0.08848247552643998
2006-08-14 00:00:00,0.08928310576615603
2006-08-15 00:00:00,0.09355112457970756
2006-08-16 00:00:00,0.09802213801395608
2006-08-17 00:00:00,0.09819883765678099
2006-08-18 00:00:00,0.09728665550464936
2006-08-21 00:00:00,0.0949161010882165
2006-08-22 00:00:00,0.09480693182391066
2006-08-23 00:00:00,0.09327436569917698
2006-08-24 00:00:00,0.09205584928250155
2006-08-25 00:00:00,0.09125116053699177
2006-08-28 00:00:00,0.09378153250434923
2006-08-29 00:00:00,0.09405500742637066
2006-08-30 00:00:00,0.0942741031932508
2006-08-31 00:00:00,0.0946646632303844
2006-09-01 00:00:00,0.09565909151390656
2006-09-05 00:00:00,0.0963318699630809
2006-09-06 00:00:00,0.09311441655503405
2006-09-07 00:00:00,0.09219162122591029
2006-09-08 00:00:00,0.09277542416568423
2006-09-11 00:00:00,0.0930147974702522
2006-09-12 00:00:00,0.09685118744494617
2006-09-13 00:00:00,0.09854401682749195
2006-09-14 00:00:00,0.09841792050422328
2006-09-15 00:00:00,0.09864546818703677
2006-09-18 00:00:00,0.0976907234486569
2006-09-19 00:00:00,0.09822933911923529
2006-09-20 00:00:00,0.09928653164553199
2006-09-21 00:00:00,0.0967115231847379
2006-09-22 00:00:00,0.09577546834788982
2006-09-25 00:00:00,0.09806212496466105
2006-09-26 00:00:00,0.10009100246533394
2006-09-27 00:00:00,0.0997479392284008
2006-09-28 00:00:00,0.10043645560314485
2006-09-29 00:00:00,0.09956468757736031
2006-10-02 00:00:00,0.1004203033363463
2006-10-03 00:00:00,0.10168736314086652
2006-10-04 00:00:00,0.1043896256577696
2006-10-05 00:00:00,0.10624955624989166
2006-10-06 00:00:00,0.10515392624647946
2006-10-09 00:00:00,0.10546332057904535
2006-10-10 00:00:00,0.10642969179869913
2006-10-11 00:00:00,0.10560978313536262
2006-10-12 00:00:00,0.10797566473332504
2006-10-13 00:00:00,0.1074347615826263
2006-10-16 00:00:00,0.10928165453716761
2006-10-17 00:00:00,0.10712071391536264
2006-10-18 00:00:00,0.10722929063557009
2006-10-19 00:00:00,0.10815004786414666
2006-10-20 00:00:00,0.10779561983576368
2006-10-23 00:00:00,0.10868371582559093
2006-10-24 00:00:00,0.10870398810615269
2006-10-25 00:00:00,0.108231377749856
2006-10-26 00:00:00,0.1092583397497209
2006-10-27 00:00:00,0.1076230871462531
2006-10-30 00:00:00,0.10925345036399636
2006-10-31 00:00:00,0.10791040717154828
2006-11-01 00:00:00,0.10595054366344463
2006-11-02 00:00:00,0.10502047668581149
2006-11-03 00:00:00,0.1045654060857949
2006-11-06 00:00:00,0.10729522318278241
2006-11-07 00:00:00,0.10878118161162786
2006-11-08 00:00:00,0.10868272964936257
2006-11-09 00:00:00,0.10721177178285969
2006-11-10 00:00:00,0.10870371166618795
2006-11-13 00:00:00,0.11065025002246053
2006-11-14 00:00:00,0.11125184830737132
2006-11-15 00:00:00,0.11582742985026989
2006-11-16 00:00:00,0.11752871963229536
2006-11-17 00:00:00,0.11650891592781498
2006-11-20 00:00:00,0.11594324099131559
2006-11-21 00:00:00,0.11738752225395443
2006-11-22 00:00:00,0.11881586376527652
2006-11-24 00:00:00,0.11842265108052714
2006-11-27 00:00:00,0.11431455112983642
2006-11-28 00:00:00,0.11356347600101432
2006-11-29 00:00:00,0.11485250829454476
2006-11-30 00:00:00,0.11492689492697422
2006-12-01 00:00:00,0.11347667787150295
2006-12-04 00:00:00,0.11602198930453476
2006-12-05 00:00:00,0.11645059392759996
2006-12-06 00:00:00,0.1169302299518264
2006-12-07 00:00:00,0.11620394404418569
2006-12-08 00:00:00,0.1161594131462796
2006-12-11 00:00:00,0.11666757960463577
2006-12-12 00:00:00,0.11538095182546511
2006-12-13 00:00:00,0.11507323759025279
2006-12-14 00:00:00,0.11575811483804563
2006-12-15 00:00:00,0.11508377122045745
2006-12-18 00:00:00,0.1143408187452217
2006-12-19 00:00:00,0.11506967810825684
