Date,AVG
2021-07-26,0.7517135066829711
2021-07-27,0.7480491192703165
2021-07-28,0.7445721520565282
2021-07-29,0.7559303532156628
2021-07-30,0.7462349340442369
2021-08-02,0.7466688140808904
2021-08-03,0.7536939839827538
2021-08-04,0.7405505332200223
2021-08-05,0.7487655857330461
2021-08-06,0.7458577888775488
2021-08-09,0.7402765720954354
2021-08-10,0.7493126892829917
2021-08-11,0.7564865845374407
2021-08-12,0.7535081606056961
2021-08-13,0.7509546422476038
2021-08-16,0.750185971362919
2021-08-17,0.7309666797765403
2021-08-18,0.7297613757221689
2021-08-19,0.7262444851063677
2021-08-20,0.7347302317784615
2021-08-23,0.7402328682891903
2021-08-24,0.7506290939646744
2021-08-25,0.7574508900763571
2021-08-26,0.7461559973157914
2021-08-27,0.7538358543940037
2021-08-30,0.7511278276295137
2021-08-31,0.7494656204329172
2021-09-01,0.749246351549177
2021-09-02,0.749130736185686
2021-09-03,0.7451992074112574
2021-09-07,0.742472228319704
2021-09-08,0.7385981536714735
2021-09-09,0.7404897840002311
2021-09-10,0.7366894915992861
2021-09-13,0.7394132993716843
2021-09-14,0.7339019303800242
2021-09-15,0.7397350813699236
2021-09-16,0.7434391101578134
2021-09-17,0.740573021615735
2021-09-20,0.7265880383720354
2021-09-21,0.7243412326210054
2021-09-22,0.7368446110114171
2021-09-23,0.7489361745048325
2021-09-24,0.7498707419901652
2021-09-27,0.7549154638496386
2021-09-28,0.7423554841648806
2021-09-29,0.742443274139866
2021-09-30,0.7215948695346486
2021-10-01,0.7318529580577569
2021-10-04,0.7271729488620294
2021-10-05,0.7306712666455004
2021-10-06,0.7294316581946847
2021-10-07,0.7419952410834527
2021-10-08,0.7384329366928968
2021-10-11,0.7348439518564691
2021-10-12,0.7427615000282417
2021-10-13,0.7432520382054754
2021-10-14,0.754673338686777
2021-10-15,0.7566449291757716
2021-10-18,0.7622039650785339
2021-10-19,0.757896911131915
2021-10-20,0.7601435113894096
2021-10-21,0.7706487555441842
2021-10-22,0.7688888969997072
2021-10-25,0.7733577948404724
2021-10-26,0.7712248790294848
2021-10-27,0.7652460847042866
2021-10-28,0.7708816639360114
2021-10-29,0.7712919970169693
2021-11-01,0.7817214464427007
2021-11-02,0.7776999399994278
2021-11-03,0.7886087491550035
2021-11-04,0.7947011674770376
2021-11-05,0.8077096339050837
2021-11-08,0.8050784923248624
2021-11-09,0.8056045367736352
2021-11-10,0.7966970784622224
2021-11-11,0.7990538654097434
2021-11-12,0.8057737229686686
2021-11-15,0.8083276488133446
2021-11-16,0.8134877640011305
2021-11-17,0.8119776354977589
2021-11-18,0.8116487200992412
2021-11-19,0.8081846550373898
2021-11-22,0.808671071769579
2021-11-23,0.8082046208947851
2021-11-24,0.8068477624784206
2021-11-26,0.780795094872743
2021-11-29,0.7842385616616002
2021-11-30,0.7640492970115742
2021-12-01,0.7513272475087823
2021-12-02,0.776401616480328
2021-12-03,0.7678154455600132
2021-12-06,0.7839800384647363
2021-12-07,0.7995349889416412
2021-12-08,0.804530707817304
2021-12-09,0.7960278887463783
2021-12-10,0.8040771368346983
2021-12-13,0.7843006527636079
2021-12-14,0.7799675546496994
2021-12-15,0.7862513422910192
2021-12-16,0.7745194336402957
2021-12-17,0.7662030479247784
2021-12-20,0.7524196133794103
2021-12-21,0.7739816309526807
2021-12-22,0.7824537579111865
2021-12-23,0.788660811455464
2021-12-27,0.7981128073842835
2021-12-28,0.7979012314969322
2021-12-29,0.8035461889762916
2021-12-30,0.8029154269822093
2021-12-31,0.8063387470973356
2022-01-03,0.8059201369790443
2022-01-04,0.8139690363398009
2022-01-05,0.7940888477735192
2022-01-06,0.7955608734868679
2022-01-07,0.7829356739025005
2022-01-10,0.7713142704483539
2022-01-11,0.7781753457319033
2022-01-12,0.7776389318276715
2022-01-13,0.7759453510908713
2022-01-14,0.7664406373503295
2022-01-18,0.7490837138586395
2022-01-19,0.7378809636031028
2022-01-20,0.7210124500259989
2022-01-21,0.7106204076591125
2022-01-24,0.7259456276690157
2022-01-25,0.714956727931014
2022-01-26,0.7060056403632861
2022-01-27,0.6955675190655224
2022-01-28,0.7082241503109371
2022-01-31,0.7282554349295219
2022-02-01,0.7366233232297777
2022-02-02,0.736184309317906
2022-02-03,0.7199942971138673
2022-02-04,0.7143933060101771
2022-02-07,0.7172086075358595
2022-02-08,0.7296686132590285
2022-02-09,0.7470699035137509
2022-02-10,0.7324271733310864
2022-02-11,0.7176754838030048
2022-02-14,0.7165276860026929
2022-02-15,0.7357272695380155
2022-02-16,0.7360279513060963
2022-02-17,0.7162486310869574
2022-02-18,0.7164043767822038
2022-02-22,0.6935887749093119
2022-02-23,0.6735971970751368
2022-02-24,0.6851153511068875
2022-02-25,0.7054503351387288
2022-02-28,0.7005209295296227
2022-03-01,0.6838961625614874
2022-03-02,0.7051727622293337
2022-03-03,0.6937764677877386
2022-03-04,0.6758547084632733
2022-03-07,0.6347468167905151
2022-03-08,0.637935907848654
2022-03-09,0.6634755448522525
2022-03-10,0.6633167745324136
2022-03-11,0.6515882881159215
2022-03-14,0.6440479209486946
2022-03-15,0.6631078679771445
2022-03-16,0.6855802664113969
2022-03-17,0.6926847711076267
2022-03-18,0.7035919311329615
2022-03-21,0.689700102060371
2022-03-22,0.6960313871832854
2022-03-23,0.6821747566407629
2022-03-24,0.6896099745569614
2022-03-25,0.6864588812457901
2022-03-28,0.6916276269007235
2022-03-29,0.7133898588306741
2022-03-30,0.6999110276301105
2022-03-31,0.6833700395538157
2022-04-01,0.6820453210698617
2022-04-04,0.6902863107641084
2022-04-05,0.6773112958557325
2022-04-06,0.6642124672121538
2022-04-07,0.6665585604645871
2022-04-08,0.6690189808403337
2022-04-11,0.6665519431593133
2022-04-12,0.6680303956515046
2022-04-13,0.6822646845927717
2022-04-14,0.6796204155082262
2022-04-18,0.6773483541419376
2022-04-19,0.6996039126512128
2022-04-20,0.7027718211358869
2022-04-21,0.6921514734351683
2022-04-22,0.6712596210428723
2022-04-25,0.6810451599378899
2022-04-26,0.6608519117706448
2022-04-27,0.6611974328042328
2022-04-28,0.6716663839867495
2022-04-29,0.6494190916396446
2022-05-02,0.6590555029618399
2022-05-03,0.656561137894075
2022-05-04,0.6757448761118725
2022-05-05,0.6442477267232621
2022-05-06,0.6355300892562682
2022-05-09,0.6154219863809814
2022-05-10,0.6103499021053295
2022-05-11,0.5919157594822145
2022-05-12,0.6019584318181774
2022-05-13,0.6221842219667135
2022-05-16,0.6135053658127679
2022-05-17,0.6252888725484744
2022-05-18,0.5813747266731563
2022-05-19,0.5811834755583346
2022-05-20,0.5722708233337802
