Date,AVG
2021-07-26,0.7777730501459916
2021-07-27,0.7679266355722052
2021-07-28,0.770162791666305
2021-07-29,0.7666706892599927
2021-07-30,0.7629401935879175
2021-08-02,0.7639760828851052
2021-08-03,0.7531229698972524
2021-08-04,0.7488606201029572
2021-08-05,0.7631803113540327
2021-08-06,0.7623776213836488
2021-08-09,0.7579700055594565
2021-08-10,0.7623894633980715
2021-08-11,0.7688925001468909
2021-08-12,0.7660384377236958
2021-08-13,0.7621173477648427
2021-08-16,0.7629756596230594
2021-08-17,0.7572638105447688
2021-08-18,0.7477481384648179
2021-08-19,0.7425999123049395
2021-08-20,0.7503657028140672
2021-08-23,0.7610775373827895
2021-08-24,0.7630809573130548
2021-08-25,0.7625035123199498
2021-08-26,0.7546092034744012
2021-08-27,0.7673373580805816
2021-08-30,0.7653560605412058
2021-08-31,0.7737830636094069
2021-09-01,0.7762409882973561
2021-09-02,0.7794878988192844
2021-09-03,0.7761854190654041
2021-09-07,0.7742879518384349
2021-09-08,0.7699474706287529
2021-09-09,0.7648146773500791
2021-09-10,0.7596158090515904
2021-09-13,0.7665432643641015
2021-09-14,0.7534110500835041
2021-09-15,0.7613589104996776
2021-09-16,0.7653333395027804
2021-09-17,0.7615053791636499
2021-09-20,0.744279224260419
2021-09-21,0.7381096685453764
2021-09-22,0.7507273415887639
2021-09-23,0.764799416511479
2021-09-24,0.7735775498244941
2021-09-27,0.7793745030227597
2021-09-28,0.7653027616038998
2021-09-29,0.7686118890290973
2021-09-30,0.7638012542660008
2021-10-01,0.7808902824528161
2021-10-04,0.7744359002523755
2021-10-05,0.7856983606999912
2021-10-06,0.7820090658380192
2021-10-07,0.7901316655941889
2021-10-08,0.7848410827835193
2021-10-11,0.7727834186140059
2021-10-12,0.7669855016060607
2021-10-13,0.7690373265967425
2021-10-14,0.7800650238413062
2021-10-15,0.7774521970902506
2021-10-18,0.776918983849898
2021-10-19,0.7862246734723803
2021-10-20,0.7909062492787577
2021-10-21,0.7912559122392149
2021-10-22,0.784646431983948
2021-10-25,0.7834000993648081
2021-10-26,0.7786312966518458
2021-10-27,0.7617503448248856
2021-10-28,0.7665684169218462
2021-10-29,0.7595543960023546
2021-11-01,0.7716353203435266
2021-11-02,0.7713708472831287
2021-11-03,0.7716048306334321
2021-11-04,0.7744690759388173
2021-11-05,0.7886750251358988
2021-11-08,0.7790014140006087
2021-11-09,0.7763993607938897
2021-11-10,0.7721692400759979
2021-11-11,0.7743276380980646
2021-11-12,0.7775260105967366
2021-11-15,0.775063713664169
2021-11-16,0.7681701320410111
2021-11-17,0.7647487627634696
2021-11-18,0.7526830637146511
2021-11-19,0.7384592999986698
2021-11-22,0.7331681935374668
2021-11-23,0.733666463749514
2021-11-24,0.7306899249441452
2021-11-26,0.7147236805512115
2021-11-29,0.7157682066848152
2021-11-30,0.6919839403319823
2021-12-01,0.6705622665846077
2021-12-02,0.6916507241318749
2021-12-03,0.6951813892868095
2021-12-06,0.7049665406842844
2021-12-07,0.7097235681718702
2021-12-08,0.7141507250417967
2021-12-09,0.7046284298706971
2021-12-10,0.70622146624327
2021-12-13,0.6982585420655184
2021-12-14,0.695056984852108
2021-12-15,0.7010910526781453
